,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
653,관악구청,서울특별시 관악구 신림로32길12,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.47485743,126.9373768,2019/10/31
654,관악구청,서울특별시 관악구 서림6길35,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.47259693,126.9374811,2019/10/31
655,관악구청,서울특별시 관악구 복은길63,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.47262239,126.9367627,2019/10/31
656,관악구청,서울특별시 관악구 호암로524-18,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.46512371,126.9318317,2019/10/31
657,관악구청,서울특별시 관악구 성림1길2,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.46560274,126.9309665,2019/10/31
658,관악구청,서울특별시 관악구 양지2길2,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.47119183,126.9321551,2019/10/31
659,관악구청,서울특별시 관악구 양지10길14-2,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.47077046,126.9288564,2019/10/31
660,관악구청,서울특별시 관악구 호암로22길32,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.46883258,126.93461070000001,2019/10/31
661,관악구청,서울특별시 관악구 신림로11길97-27,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.46605637,126.94004,2019/10/31
662,관악구청,서울특별시 관악구 신림로97,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.47047056,126.93890640000001,2019/10/31
663,관악구청,서울특별시 관악구 대학7가길15,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Dec,02-879-5831,37.46773242,126.93808829999999,2019/10/31
664,관악구청,서울특별시 관악구 관악로12길 5,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47819125,126.95266559999999,2019/10/31
665,관악구청,서울특별시 관악구 낙성대역4길 10,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47524129,126.96128970000001,2019/10/31
666,관악구청,서울특별시 관악구 낙성대로3길 21,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47447687,126.96002990000001,2019/10/31
667,관악구청,서울특별시 관악구 관악로 117(청룡초교 입구),,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47570052,126.95267630000001,2019/10/31
668,관악구청,서울특별시 관악구 난곡로34나길 21,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47270899,126.92160220000001,2019/10/31
669,관악구청,서울특별시 관악구 난곡로26나길 18,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46930488,126.92310390000002,2019/10/31
670,관악구청,서울특별시 관악구 난곡로34길 11,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47264375,126.9199779,2019/10/31
671,관악구청,서울특별시 관악구 난우2길 9(애동유치원 부근),,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47332862,126.9193595,2019/10/31
672,관악구청,서울특별시 관악구 난향14길 30,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46415312,126.91612590000001,2019/10/31
673,관악구청,서울특별시 관악구 난향16길 24,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46407133,126.91582379999998,2019/10/31
674,관악구청,서울특별시 관악구 난향14길 17,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46373895,126.91562990000001,2019/10/31
675,관악구청,서울특별시 관악구 난곡로11길 33,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46559862,126.91772420000001,2019/10/31
676,관악구청,서울특별시 관악구 난향길 4(난향초교 입구),,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46301504,126.9189014,2019/10/31
677,관악구청,"서울특별시 관악구 난곡로 30(휴먼시아107동 입구, 과속계도)",,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46118385,126.9222496,2019/10/31
678,관악구청,서울특별시 관악구 승방1길 87,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47154593,126.97862340000002,2019/10/31
679,관악구청,서울특별시 관악구 과천대로 933,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47395617,126.98177140000001,2019/10/31
680,관악구청,서울특별시 관악구 과천대로 955(사당역 6번 출구),,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.476190100000004,126.9811136,2019/10/31
681,관악구청,서울특별시 관악구 남현2길 46,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47559313,126.97500690000001,2019/10/31
682,관악구청,서울특별시 관악구 대학18길 36,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46437957,126.9367726,2019/10/31
683,관악구청,서울특별시 관악구 신림로7가길 34,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46973925,126.9428953,2019/10/31
684,관악구청,서울특별시 관악구 호암로24길 6,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46995441,126.93375490000001,2019/10/31
685,관악구청,서울특별시 관악구 난우길 29,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47540714,126.9181218,2019/10/31
686,관악구청,서울특별시 관악구 미성8길 37,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47372413,126.91223659999999,2019/10/31
687,관악구청,서울특별시 관악구 봉천로21가길 1,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48784268,126.93422,2019/10/31
688,관악구청,서울특별시 관악구 봉천로23나길 19,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48699122,126.93657240000002,2019/10/31
689,관악구청,서울특별시 관악구 양지길 58,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47041421,126.9291216,2019/10/31
690,관악구청,서울특별시 관악구 원신길 39,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Jul,02-879-5831,37.47052946,126.9327152,2019/10/31
691,관악구청,서울특별시 관악구 원신길 149,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.46626893,126.93020790000001,2019/10/31
692,관악구청,서울특별시 관악구 서림3길 23,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47330476,126.93991729999999,2019/10/31
693,관악구청,서울특별시 관악구 쑥고개로2길 47,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47556172,126.9394283,2019/10/31
694,관악구청,서울특별시 관악구 복은6길 37,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47396367,126.93999050000001,2019/10/31
695,관악구청,서울특별시 관악구 양산길 7(하늘유치원 부근),,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47436088,126.93296709999998,2019/10/31
696,관악구청,서울특별시 관악구 없음(신대방역 자전거보관소),,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48743076,126.913521,2019/10/31
697,관악구청,서울특별시 관악구 남부순환로184가길 35,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48299402,126.93298490000002,2019/10/31
698,관악구청,서울특별시 관악구 남부순환로184가길 26,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48307952,126.932424,2019/10/31
699,관악구청,서울특별시 관악구 서원10길 17-1,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47595091,126.9312281,2019/10/31
700,관악구청,서울특별시 관악구 문성로38길 63-17,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47569979,126.93100359999998,2019/10/31
701,관악구청,서울특별시 관악구 문성로38길 69-11,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47543958,126.9308493,2019/10/31
702,관악구청,서울특별시 관악구 남부순환로194길 81,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48132504,126.9340531,2019/10/31
703,관악구청,서울특별시 관악구 양녕로16길 50,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.49172745,126.9446912,2019/10/31
704,관악구청,서울특별시 관악구 구암5가길 47,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.4922315,126.9462512,2019/10/31
705,관악구청,서울특별시 관악구 신림로70길 11,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48773554,126.92947340000002,2019/10/31
706,관악구청,서울특별시 관악구 봉천로 190,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48971383,126.922379,2019/10/31
707,관악구청,서울특별시 관악구 신사로22길 45,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48728787,126.91816850000001,2019/10/31
708,관악구청,서울특별시 관악구 관천로19길 71,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48706523,126.9181527,2019/10/31
709,관악구청,서울특별시 관악구 난곡로74길 78,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48657004,126.91825700000001,2019/10/31
710,관악구청,서울특별시 관악구 없음(신대방역 자전거보관소),,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48760794,126.9137654,2019/10/31
711,관악구청,서울특별시 관악구 남부순환로165길 24(남부초교 주차장입구),,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48461443,126.92283619999999,2019/10/31
712,관악구청,서울특별시 관악구 문성로32가길 10,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47854625,126.929376,2019/10/31
713,관악구청,서울특별시 관악구 신원로3길 15,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48166741,126.9276097,2019/10/31
714,관악구청,서울특별시 관악구 남부순환로168다길 24,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48037208,126.92327820000001,2019/10/31
715,관악구청,서울특별시 관악구 문성로30길 31(신림초교 주변),,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47797695,126.92825990000001,2019/10/31
716,관악구청,서울특별시 관악구 남부순환로191가길 12,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.485480100000004,126.9350337,2019/10/31
717,관악구청,서울특별시 관악구 국회단지9길 20,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48863363,126.94005870000001,2019/10/31
718,관악구청,서울특별시 관악구 양녕로7길 26,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48606561,126.9464977,2019/10/31
719,관악구청,서울특별시 관악구 인헌15길 18-15,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47079653,126.96888729999999,2019/10/31
720,관악구청,서울특별시 관악구 인헌12길 18,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47161683,126.9660298,2019/10/31
721,관악구청,서울특별시 관악구 조원로 96,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48472257,126.91329520000001,2019/10/31
722,관악구청,서울특별시 관악구 조원로18길 17,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48342517,126.91266770000001,2019/10/31
723,관악구청,서울특별시 관악구 조원로11길 13,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48410168,126.9070925,2019/10/31
724,관악구청,서울특별시 관악구 조원로 71(조원초교),,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48399683,126.9102134,2019/10/31
725,관악구청,서울특별시 관악구 중앙1가길 15,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48303003,126.9532039,2019/10/31
726,관악구청,서울특별시 관악구 중앙1가길 10,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48314625,126.953224,2019/10/31
727,관악구청,서울특별시 관악구 양녕로 30(신봉초교),,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48471983,126.946777,2019/10/31
728,관악구청,서울특별시 관악구 남부순환로202길 26,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48238221,126.93850230000001,2019/10/31
729,관악구청,서울특별시 관악구 관악로11가길 18,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47751689,126.94868899999999,2019/10/31
730,관악구청,서울특별시 관악구 남부순환로 1744-1,,다목적,6,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48200739,126.944028,2019/10/31
731,관악구청,서울특별시 관악구 청림5가길 10,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48968926,126.959276,2019/10/31
732,관악구청,서울특별시 관악구 청림3라길 11,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.49050679,126.95912460000001,2019/10/31
733,관악구청,서울특별시 관악구 행운2길 59,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47845481,126.96210649999999,2019/10/31
734,관악구청,서울특별시 관악구 행운4길 55-22,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.4797336,126.9626399,2019/10/31
735,관악구청,서울특별시 관악구 행운1나길 28,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48226788,126.9546551,2019/10/31
736,관악구청,서울특별시 관악구 행운1길 37(원당초교),,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.48033513,126.9573685,2019/10/31
737,관악구청,서울특별시 관악구 참숯1길 57,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.477698,126.93994450000001,2019/10/31
738,관악구청,서울특별시 관악구 쑥고개로2다길 30(담장),,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47654188,126.9409581,2019/10/31
739,관악구청,서울특별시 관악구 쑥고개로2라길 36,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47612944,126.94136090000002,2019/10/31
740,관악구청,서울특별시 관악구 서림1길 71,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47593554,126.94188020000001,2019/10/31
741,관악구청,서울특별시 관악구 복은길 129-13,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,16-Dec,02-879-5831,37.47567075,126.9425185,2019/10/31
742,관악구청,서울특별시 관악구 호암로18길 11(돌샘행복마을),,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Mar,02-879-5831,37.46552166,126.9323473,2019/10/31
743,관악구청,서울특별시 관악구 인헌6길 29,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Jul,02-879-5831,37.47407397,126.964998,2019/10/31
744,관악구청,서울특별시 관악구 남부순환로234길 28,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Nov,02-879-5831,37.47820286,126.95685120000002,2019/10/31
745,관악구청,서울특별시 관악구 남부순환로226길 25,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47958089,126.9537877,2019/10/31
746,관악구청,서울특별시 관악구 낙성대로 20,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47666949,126.95887040000001,2019/10/31
747,관악구청,서울특별시 관악구 법원단지26길 2,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47536762,126.92345759999999,2019/10/31
748,관악구청,서울특별시 관악구 법원단지7길 43,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Nov,02-879-5831,37.47566806,126.92214879999999,2019/10/31
749,관악구청,서울특별시 관악구 난곡로18길 12,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.4679931,126.9209594,2019/10/31
750,관악구청,서울특별시 관악구 승방1길 25,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47286209,126.9817919,2019/10/31
751,관악구청,서울특별시 관악구 남현6길 27,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47384117,126.9748459,2019/10/31
752,관악구청,서울특별시 관악구 남현3길 74,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47538175,126.98051299999999,2019/10/31
753,관악구청,서울특별시 관악구 신림로 75,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47052272,126.9409362,2019/10/31
754,관악구청,서울특별시 관악구 호암로 453,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.45872951,126.9297607,2019/10/31
755,관악구청,서울특별시 관악구 신림로23길 100,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.46643861,126.9342088,2019/10/31
756,관악구청,서울특별시 관악구 난곡로44길 15,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47611343,126.91694340000001,2019/10/31
757,관악구청,서울특별시 관악구 난곡로39길 14,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47506566,126.91589479999999,2019/10/31
758,관악구청,서울특별시 관악구 난곡로39길 27,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47540069,126.9154872,2019/10/31
759,관악구청,서울특별시 관악구 미성길 122,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.471551700000006,126.91113519999999,2019/10/31
760,관악구청,서울특별시 관악구 봉천로 13길 76,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.49139719,126.9321021,2019/10/31
761,관악구청,서울특별시 관악구 은천로 11-20,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48663216,126.9373381,2019/10/31
762,관악구청,서울특별시 관악구 당곡6길 29,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.49199254,126.92915239999999,2019/10/31
763,관악구청,서울특별시 관악구 원신5길 23,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.46823821,126.93176869999999,2019/10/31
764,관악구청,서울특별시 관악구 대학길 141,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,19-Jul,02-879-5831,37.46480274,126.939025,2019/10/31
765,관악구청,서울특별시 관악구 관천로 128,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48935128,126.92102120000001,2019/10/31
766,관악구청,서울특별시 관악구 신림로22길 23,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.4722574,126.93558119999999,2019/10/31
767,관악구청,서울특별시 관악구 쑥고개로2길 21,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47660273,126.9391023,2019/10/31
768,관악구청,서울특별시 관악구 신림로 211,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47632845,126.936453,2019/10/31
769,관악구청,서울특별시 관악구 신림로56길 18,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48123873,126.93117340000002,2019/10/31
770,관악구청,서울특별시 관악구 신림로58가길 24,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48178592,126.9316747,2019/10/31
771,관악구청,서울특별시 관악구 문성로38가길 2,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47631579,126.93021850000001,2019/10/31
772,관악구청,서울특별시 관악구 신림로 263,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47814583,126.93217759999999,2019/10/31
773,관악구청,서울특별시 관악구 관악로 263,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48841505,126.9568683,2019/10/31
774,관악구청,"서울특별시 관악구 성현로 53, 벽산타운2차와 구암중학교 사이",,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.49247003,126.9471054,2019/10/31
775,관악구청,서울특별시 관악구 성현로 16 맞은편,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.49266366,126.9453628,2019/10/31
776,관악구청,서울특별시 관악구 은천로 179,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48579092,126.95575819999999,2019/10/31
777,관악구청,서울특별시 관악구 봉천로 256,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48836817,126.929726,2019/10/31
778,관악구청,서울특별시 관악구 신림로65길 17,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Nov,02-879-5831,37.48502416,126.9286672,2019/10/31
779,관악구청,서울특별시 관악구 관천로 70,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48544437,126.92468980000001,2019/10/31
780,관악구청,서울특별시 관악구 남부순환로163가길 43,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48535448,126.9199156,2019/10/31
781,관악구청,서울특별시 관악구 관악로 1,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.4688122,126.95795120000001,2019/10/31
782,관악구청,서울특별시 관악구 남부순환로155길 7,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.4835179,126.9186155,2019/10/31
783,관악구청,서울특별시 관악구 법원단지길 156(나눔고개중간),,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47660684,126.92565970000001,2019/10/31
784,관악구청,서울특별시 관악구 남현길 125,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47171009,126.97441629999999,2019/10/31
785,관악구청,서울특별시 관악구 남부순환로168다길 30,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48033105,126.9229811,2019/10/31
786,관악구청,서울특별시 관악구 봉천로 310,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48617555,126.93493070000001,2019/10/31
787,관악구청,서울특별시 관악구 남부순환로 1932,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.4769328,126.96346909999998,2019/10/31
788,관악구청,서울특별시 관악구 인헌1길 40,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47454506,126.96901509999998,2019/10/31
789,관악구청,서울특별시 관악구 인헌1다길 31,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47316028,126.97064850000001,2019/10/31
790,관악구청,서울특별시 관악구 조원로12길 18,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48309087,126.9079378,2019/10/31
791,관악구청,서울특별시 관악구 조원중앙로1길 12,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48050138,126.90364840000002,2019/10/31
792,관악구청,서울특별시 관악구 시흥대로 570,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48363698,126.9025043,2019/10/31
793,관악구청,서울특별시 관악구 봉천로47길 11,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48302706,126.9507743,2019/10/31
794,관악구청,서울특별시 관악구 중앙1나길 22,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48341764,126.9524466,2019/10/31
795,관악구청,서울특별시 관악구 청룡2길 24,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48141609,126.9447916,2019/10/31
796,관악구청,서울특별시 관악구 장군봉7길 54,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47915671,126.94052579999999,2019/10/31
797,관악구청,서울특별시 관악구 관악로 97 뒷편,,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47339796,126.95242040000001,2019/10/31
798,관악구청,서울특별시 관악구 쑥고개로 25,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47824017,126.93969550000001,2019/10/31
799,관악구청,서울특별시 관악구 쑥고개로 86,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.4793258,126.94588689999999,2019/10/31
800,관악구청,"서울특별시 관악구 관악로30길 27, 101동 뒤",,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48536461,126.96190870000001,2019/10/31
801,관악구청,"서울특별시 관악구 관악로30길 27, 104동 뒤",,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48676635,126.96190349999999,2019/10/31
802,관악구청,"서울특별시 관악구 관악로30길 27, 110동 뒤",,다목적,2,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48894038,126.9615748,2019/10/31
803,관악구청,"서울특별시 관악구 관악로30길 27, 201동 뒤",,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.49023616,126.96036070000001,2019/10/31
804,관악구청,서울특별시 관악구 남부순환로247길 95,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.47892252,126.9640148,2019/10/31
805,관악구청,서울특별시 관악구 행운1라길 60,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.48151293,126.9585206,2019/10/31
806,관악구청,서울특별시 관악구 신림로11길 97-8,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,17-Dec,02-879-5831,37.46608802,126.9390553,2019/10/31
