∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ116±Ê,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∫ªµø 363-8,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.59930801,127.1014404,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ æÁø¯ø™∑Œ 25-14,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∫ªµø 233-13,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.60329819,127.1072464,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ71±Ê 27,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∫ªµø 462-30,ª˝»∞πÊπ¸,4,200,0,30,Dec-17,02-2094-0284,37.59633255,127.0983734,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ28±Ê 60,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∫ªµø 512-52,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.59624863,127.0961151,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ120±Ê 4-9,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∫ªµø 357-25,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.60116959,127.1007919,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ96±Ê 27-16,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 437-38,ª˝»∞πÊπ¸,2,200,0,30,Jan-05,02-2094-0284,37.59080124,127.0994339,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ18±Ê 22,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 521-18,ª˝»∞πÊπ¸,4,200,0,30,Dec-06,02-2094-0284,37.5927887,127.094696,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ106±Ê 25,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 416-1,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.59345169,127.1009159,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ 52,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 430-4,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.59126005,127.1023055,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ16∞°±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 520-41,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.59195328,127.0957565,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ99±Ê 35-4,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 520-37,ª˝»∞πÊπ¸,3,200,0,30,Aug-08,02-2094-0284,37.59246063,127.0959549,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ100±Ê 47,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 434-34,ª˝»∞πÊπ¸,5,200,0,30,Mar-09,02-2094-0284,37.59093857,127.1005707,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ58±Ê 13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 519-3,ª˝»∞πÊπ¸,4,200,0,30,Mar-09,02-2094-0284,37.59405136,127.0954666,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ96±Ê 33,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 437-18,ª˝»∞πÊπ¸,1,200,0,30,Sep-09,02-2094-0284,37.58992767,127.0992584,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ101±Ê 20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 456-50,ª˝»∞πÊπ¸,3,200,0,30,Sep-09,02-2094-0284,37.59329987,127.0974731,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ10∞°±Ê 16,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 417-24,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.59235382,127.1012115,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ5∞°±Ê 23,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 422-2,ª˝»∞πÊπ¸,4,200,0,30,Mar-10,02-2094-0284,37.59361229,127.1021178,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ100±Ê 80,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 427-1,ª˝»∞πÊπ¸,4,200,0,30,Mar-10,02-2094-0284,37.59026958,127.1023266,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ105±Ê 12,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 459-9,ª˝»∞πÊπ¸,4,200,0,30,Mar-10,02-2094-0284,37.59430895,127.0987213,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ61±Ê 9,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 525-1,ª˝»∞πÊπ¸,3,200,0,30,Mar-10,02-2094-0284,37.59064484,127.0948334,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ 14,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 409-4,ª˝»∞πÊπ¸,3,200,0,30,Feb-13,02-2094-0284,37.59441757,127.1010056,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ9±Ê 29,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 120-13,ª˝»∞πÊπ¸,3,200,0,30,Feb-13,02-2094-0284,37.59377054,127.1031019,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ5∞°±Ê 46,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 420-1,ª˝»∞πÊπ¸,2,200,0,30,Feb-13,02-2094-0284,37.59259796,127.1024704,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ100±Ê 55-9,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 434-48,ª˝»∞πÊπ¸,1,200,0,30,Feb-13,02-2094-0284,37.59122125,127.1013843,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ96±Ê 55-13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 433-21,ª˝»∞πÊπ¸,2,200,0,30,Feb-13,02-2094-0284,37.5900823,127.1008773,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ 42-27,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 419-33,ª˝»∞πÊπ¸,1,200,0,30,Feb-13,02-2094-0284,37.59183945,127.1017354,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ102±Ê 31,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 416-23,ª˝»∞πÊπ¸,4,200,0,30,Feb-13,02-2094-0284,37.59225863,127.1004539,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ2±Ê 34,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 411-12,ª˝»∞πÊπ¸,5,200,0,30,Feb-13,02-2094-0284,37.59353886,127.099833,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ54±Ê 14,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 499-4,ª˝»∞πÊπ¸,2,200,0,30,Feb-13,02-2094-0284,37.59375365,127.0941023,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ16±Ê 11,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 522-21,ª˝»∞πÊπ¸,4,200,0,30,Feb-13,02-2094-0284,37.59220387,127.0941253,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ12∞°±Ê 15,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 523-34,ª˝»∞πÊπ¸,4,200,0,30,Sep-13,02-2094-0284,37.59116745,127.0942307,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞‚¿Á∑Œ61±Ê 65-9,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 477-23,ª˝»∞πÊπ¸,1,200,0,30,Sep-13,02-2094-0284,37.59307149,127.0941966,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂∞¯ø¯∑Œ 29,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 421-22,ª˝»∞πÊπ¸,2,200,0,30,Aug-14,02-2094-0284,37.59318193,127.1016675,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ96±Ê 61-5,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 432-25,ª˝»∞πÊπ¸,1,200,0,30,Dec-15,02-2094-0284,37.58972168,127.1009903,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿∑Œ20±Ê 71,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 460-11,ª˝»∞πÊπ¸,5,200,0,30,Dec-15,02-2094-0284,37.59446335,127.0971527,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ 456,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 444-27,ª˝»∞πÊπ¸,4,200,0,30,Dec-16,02-2094-0284,37.59167357,127.0981754,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ96≥™±Ê 6,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 436-30,ª˝»∞πÊπ¸,4,200,0,30,Dec-16,02-2094-0284,37.59030533,127.099556,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ58±Ê 16-11,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 474-22,ª˝»∞πÊπ¸,2,200,0,30,Dec-16,02-2094-0284,37.59363174,127.0949783,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ 461,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 454-7,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.59244919,127.0982819,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ96±Ê 49-13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 433-10,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.59022734,127.1004945,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ øÎ∏∂ªÍ∑Œ100±Ê 33-12,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 435-2,ª˝»∞πÊπ¸,3,200,0,30,Dec-17,02-2094-0284,37.59165192,127.1002197,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿øÏ¿Á∑Œ 200,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ3µø 517-1,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.59450912,127.0953293,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ126±Ê 113,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 200-23,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.5990671,127.0864953,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ6∞°±Ê 1,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 257-52,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.600793,127.0883653,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿»≠ªÍ∑Œ30±Ê 102-1,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 314-25,ª˝»∞πÊπ¸,2,200,0,30,Jan-08,02-2094-0284,37.59760733,127.0852728,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ Ω≈≥ª∑Œ7∞°±Ê 83,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 29-12,ª˝»∞πÊπ¸,4,200,0,30,Aug-08,02-2094-0284,37.60187426,127.0914743,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∑Œ55±Ê 39,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 50-1,ª˝»∞πÊπ¸,2,200,0,30,Aug-08,02-2094-0284,37.59921462,127.0943852,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ8∞°±Ê 51-18,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 279-36,ª˝»∞πÊπ¸,4,200,0,30,Mar-09,02-2094-0284,37.60045242,127.0912476,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ126≥™±Ê 41,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 323-15,ª˝»∞πÊπ¸,3,200,0,30,Mar-09,02-2094-0284,37.59699631,127.0842896,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∑Œ55±Ê 19,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 50-9,ª˝»∞πÊπ¸,3,200,0,30,Sep-09,02-2094-0284,37.59897488,127.0927687,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º€∏≤±Ê 13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 49-3,ª˝»∞πÊπ¸,2,200,0,30,Mar-10,02-2094-0284,37.59993362,127.0952301,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ1±Ê 36,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 190-67,ª˝»∞πÊπ¸,6,200,0,30,Mar-10,02-2094-0284,37.59835662,127.0877687,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ5¥Ÿ±Ê 3,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 207-18,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.60031891,127.086586,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ8±Ê 30,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 237-1,ª˝»∞πÊπ¸,4,200,0,30,Mar-10,02-2094-0284,37.60198975,127.0890198,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ8∞°±Ê 39,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 282-1,ª˝»∞πÊπ¸,3,200,0,30,Mar-10,02-2094-0284,37.60055972,127.0902278,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∑Œ 43±Ê 3,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 333-32,ª˝»∞πÊπ¸,3,200,0,30,Mar-10,02-2094-0284,37.59635544,127.0840149,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ 120±Ê,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 333-32,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.59683228,127.083931,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ8¥Ÿ±Ê 15,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 279-64,ª˝»∞πÊπ¸,1,200,0,30,Jan-14,02-2094-0284,37.60046005,127.0919342,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∏¡øÏ∑Œ 315,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 99π¯¡ˆ,ª˝»∞πÊπ¸,3,200,0,30,Aug-14,02-2094-0284,37.59765244,127.0883636,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ1¥Ÿ±Ê 63,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 279-100,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.59991821,127.0907752,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ 51,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 216,ª˝»∞πÊπ¸,1,200,0,30,Feb-15,02-2094-0284,37.60171127,127.0870819,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ8±Ê 22,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 238-1,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.60166931,127.0884094,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿¡ﬂæ”∑Œ8±Ê 104,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 497,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.60419083,127.0924149,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿»≠ªÍ∑Œ 165,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ªÛ∫¿1µø 481,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.60457993,127.0900345,2020/05/06
